iter	Logloss
452	0.003302077958
453	0.003302054166
454	0.003302041718
455	0.003302039947
456	0.003302068173
457	0.003302022217
458	0.003301993734
459	0.003301996647
460	0.003302014887
461	0.003302007705
462	0.003301967777
463	0.00330198807
464	0.003301950393
465	0.00330191447
466	0.003237578968
467	0.003182696836
468	0.003182696836
469	0.003169582989
470	0.003147901518
471	0.003111800531
472	0.003056817611
473	0.003056817611
474	0.003038508333
475	0.00299411554
476	0.002971923513
477	0.002971903976
478	0.00295063517
479	0.00295060287
480	0.002950605081
481	0.002950591086
482	0.002950580676
483	0.002950600716
484	0.002950618119
485	0.002950582781
486	0.002950603729
487	0.002950558013
488	0.002950557821
489	0.002950550186
490	0.002950566518
491	0.002950540059
492	0.002950537468
493	0.002950520555
494	0.002950534226
495	0.002950529822
496	0.002950522791
497	0.002950520201
498	0.002950523264
499	0.002950523818
500	0.002950523818
501	0.002950523818
502	0.002950523818
503	0.002950523818
504	0.002950523818
505	0.002950523818
506	0.002950523818
507	0.002950523818
508	0.002950523818
509	0.002950523818
510	0.002950523818
511	0.002950523818
512	0.002950523818
513	0.002950523818
514	0.002950523818
515	0.002950523818
516	0.002950523818
517	0.002950523818
518	0.002950523818
519	0.002950523818
520	0.002950523818
521	0.002950523818
522	0.002950523818
523	0.002950523818
524	0.002950523818
525	0.002950523818
526	0.002950523818
527	0.002950523818
528	0.002950523818
529	0.002950523818
530	0.002950523818
531	0.002950523818
532	0.002950523818
533	0.002950523818
534	0.002950523818
535	0.002950523818
536	0.002950523818
537	0.002950523818
538	0.002950523818
539	0.002950523818
540	0.002950523818
541	0.002950523818
542	0.002950523818
543	0.002950523818
544	0.002950523818
545	0.002950523818
546	0.002950523818
547	0.002950523818
548	0.002950523818
549	0.002950523818
550	0.002950523818
551	0.002950523818
552	0.002950523818
553	0.002950523818
554	0.002950523818
555	0.002950523818
556	0.002950523818
557	0.002950523818
558	0.002950523818
559	0.002950523818
560	0.002950523818
561	0.002950523818
562	0.002950523818
563	0.002950523818
564	0.002950523818
565	0.002950523818
566	0.002950523818
567	0.002950523818
568	0.002950523818
569	0.002950523818
570	0.002950523818
571	0.002950523818
572	0.002950523818
573	0.002950523818
574	0.002950523818
575	0.002950523818
576	0.002950523818
577	0.002950523818
578	0.002950523818
579	0.002950523818
580	0.002950523818
581	0.002950523818
582	0.002950523818
583	0.002950523818
584	0.002950523818
585	0.002950523818
586	0.002950523818
587	0.002950523818
588	0.002950523818
589	0.002950523818
590	0.002950523818
591	0.002950523818
592	0.002950523818
593	0.002950523818
594	0.002913160929
595	0.002913123898
596	0.002899778117
597	0.002878869241
598	0.002878847295
599	0.002878802753
600	0.002878835454
601	0.002878792852
602	0.002878764553
603	0.002878740872
604	0.00287868664
605	0.002878638544
606	0.002878638161
607	0.002878586912
608	0.002878549644
609	0.002878512591
610	0.00287853576
611	0.002878512126
612	0.002878518072
613	0.002878491853
614	0.00287849657
615	0.002878466371
616	0.002878474605
617	0.002878449031
618	0.002878486735
619	0.002878432927
620	0.002878417335
621	0.002878448905
622	0.002878421817
623	0.002878444222
624	0.002878388976
625	0.002878400468
626	0.002878385015
627	0.002878404813
628	0.002878366763
629	0.002878362864
630	0.002878363844
631	0.002878346202
632	0.002878316785
633	0.00287833928
634	0.002878320291
635	0.002878324408
636	0.002878287894
637	0.002878312422
638	0.002878269528
639	0.002878296181
640	0.002878263873
641	0.002878274003
642	0.002878242764
643	0.002878243084
644	0.002878239429
645	0.002878225052
646	0.00287818312
647	0.002878150656
648	0.002878147749
649	0.002878143892
650	0.002878134607
651	0.00287810523
652	0.002878132129
653	0.002878101424
654	0.002878120371
655	0.002878071447
656	0.002878073943
657	0.002878082786
658	0.002878001922
659	0.002877992593
660	0.002877992593
661	0.002877975355
662	0.002877994446
663	0.002877997064
664	0.002877997064
665	0.00287794634
666	0.002877972887
667	0.002877964451
668	0.002877941745
669	0.002877921473
670	0.002877920999
671	0.002877943926
672	0.002877916702
673	0.002877901465
674	0.002877927798
675	0.002877880564
676	0.002877899371
677	0.002877860571
678	0.002877864842
679	0.00287783654
680	0.00287783461
681	0.002877772962
682	0.002877753311
683	0.002877736259
684	0.00287773839
685	0.002877761448
686	0.002877761448
687	0.002877740707
688	0.00287773872
689	0.002877694019
690	0.002877719399
691	0.002877719399
692	0.002877715628
693	0.002877715628
694	0.002864934672
695	0.002864934672
696	0.002864934672
697	0.002864895518
698	0.002864895518
699	0.002864899296
700	0.002864899296
701	0.002864899296
702	0.002864899296
703	0.002864887131
704	0.002864892041
705	0.002864893131
706	0.002864871167
707	0.002864838516
708	0.002864859882
709	0.00286483236
710	0.002864869232
711	0.002864869232
712	0.002864814147
713	0.002864801776
714	0.002864801776
715	0.002864801776
716	0.002864801776
717	0.002864801776
718	0.002864801776
719	0.002864801776
720	0.002864792294
721	0.002864777216
722	0.002864777216
723	0.002864768798
724	0.002864769291
725	0.002864765678
726	0.002864765678
727	0.002864713813
728	0.002864700662
729	0.002864690071
730	0.002864683591
731	0.002864683591
732	0.002864650985
733	0.002864674204
734	0.002864674204
735	0.00286464454
736	0.00286464454
737	0.002864623996
738	0.002864621921
739	0.002864586927
740	0.002864586927
741	0.002864586927
742	0.002864579922
743	0.002864579922
744	0.002864583665
745	0.002864589779
746	0.00286452179
747	0.00286452179
748	0.002864530539
749	0.002864518166
750	0.002864497707
751	0.002864497707
752	0.002864522144
753	0.002864522144
754	0.002864477603
755	0.002864477603
756	0.002864458558
757	0.002864458558
758	0.002864458558
759	0.002864458558
760	0.002864448396
761	0.002864453645
762	0.00286442808
763	0.002824804823
764	0.002824804823
765	0.002824783001
766	0.002824787924
767	0.002824771768
768	0.002824771768
769	0.002824771768
770	0.002824771768
771	0.002824759339
772	0.002824763513
773	0.002824767281
774	0.002824753264
775	0.002824753264
776	0.002824753264
777	0.00282475882
778	0.00282475882
779	0.00282475882
780	0.00282475882
781	0.00282475882
782	0.00282475882
783	0.00282475882
784	0.00282475882
785	0.00282475882
786	0.00282475882
787	0.00282475882
788	0.00282475882
789	0.002824761331
790	0.002824741396
791	0.002824755985
792	0.002824755985
793	0.002824755985
794	0.002824755985
795	0.00282476139
796	0.002824728542
797	0.002824728542
798	0.002824728542
799	0.002824728542
800	0.002824728542
801	0.002824728542
802	0.002824728542
803	0.002824728542
804	0.002824728542
805	0.002824728542
806	0.002824728542
807	0.002824728542
808	0.002824728542
809	0.002824728542
810	0.002824714291
811	0.00282470586
812	0.00282470586
813	0.002824694756
814	0.002824694756
815	0.002824690853
816	0.002824700237
817	0.002824700237
818	0.002824700237
819	0.002824673936
820	0.002824694002
821	0.002824680471
822	0.002824680471
823	0.002824660899
824	0.002824660899
825	0.002824660899
826	0.002824689687
827	0.002824674372
828	0.002824664594
829	0.002824665714
830	0.002824657163
831	0.00282466469
832	0.00282465924
833	0.002824653437
834	0.002824663577
835	0.002824639705
836	0.002824662358
837	0.002824662358
838	0.002824631554
839	0.002824627919
840	0.002824627919
841	0.002824627919
842	0.00282461015
843	0.002824615013
844	0.002824615013
845	0.002824618442
846	0.002824618442
847	0.002824584888
848	0.00282461151
849	0.002824605055
850	0.002824594808
851	0.002824609138
852	0.002824600884
853	0.002824601599
854	0.002824580109
855	0.002824566879
856	0.002824569912
857	0.002824551208
858	0.002824514494
859	0.002824543174
860	0.00282452375
861	0.002824525698
862	0.002824517365
863	0.002824500604
864	0.002824500604
865	0.002824500617
866	0.002824500617
867	0.002824489962
868	0.002824489962
869	0.002824489962
870	0.002824489962
871	0.002824489962
872	0.002824489962
873	0.002824489962
874	0.002824489962
875	0.002824489962
876	0.002824489962
877	0.002824489962
878	0.002824489962
879	0.002824489962
880	0.002824489962
881	0.002824489962
882	0.002824489962
883	0.002824489962
884	0.002824489962
885	0.002824489962
886	0.002824489962
887	0.002824489962
888	0.002824489962
889	0.002824489962
890	0.002824489962
891	0.002824489962
892	0.002824489962
893	0.002824489962
894	0.002824489962
895	0.002824489962
896	0.002824489962
897	0.002824489962
898	0.002824489962
899	0.002824489962
900	0.002824490336
901	0.002824490336
902	0.002824490336
903	0.002824490336
904	0.002824490336
905	0.002824490336
906	0.002824490336
907	0.002824490336
908	0.002824490336
909	0.002824490336
910	0.002824490336
911	0.002824490336
912	0.002824490336
913	0.002824490336
914	0.002824490336
915	0.002824490336
916	0.002824490336
917	0.002824490336
918	0.002824490336
919	0.002824490336
920	0.002824490336
921	0.002824490336
922	0.002824490336
923	0.002824490336
924	0.002824490336
925	0.002824490336
926	0.002824490336
927	0.002824490336
928	0.002824490336
929	0.00281078171
930	0.002810751103
931	0.002810730752
932	0.002810716249
933	0.002810711849
934	0.00281065948
935	0.002810627587
936	0.002810588669
937	0.00281056154
938	0.002810515882
939	0.00281050048
940	0.002810507963
941	0.002810481688
942	0.002810507321
943	0.002810466179
944	0.002810475245
945	0.002810474086
946	0.002810450183
947	0.002810422506
948	0.002810407444
949	0.002810390152
950	0.002810375386
951	0.002810338753
952	0.002810356964
953	0.002810347072
954	0.002810315397
955	0.002810278908
956	0.002810288237
957	0.00281025343
958	0.002810243936
959	0.002810235871
960	0.002810223931
961	0.002810214291
962	0.002810192361
963	0.002810160899
964	0.002810184181
965	0.002810138058
966	0.002810125625
967	0.002810127677
968	0.002810136755
969	0.002810117038
970	0.002810127355
971	0.002810081163
972	0.002810096859
973	0.00281008087
974	0.002810098713
975	0.00281006047
976	0.002810061005
977	0.002810054136
978	0.002810023421
979	0.002810028807
980	0.002810017928
981	0.002810022258
982	0.002809995469
983	0.002809989392
984	0.002809981218
985	0.002809976973
986	0.002809966763
987	0.002809978108
988	0.002809982396
989	0.002809960427
990	0.002809949261
991	0.002809923421
992	0.002809909208
993	0.002809860046
994	0.002809851897
995	0.002809816178
996	0.002809764466
997	0.002809763761
998	0.002809770805
999	0.002809770393
